GEO_ID,NAME,DP05_0002PE,DP05_0003PE,DP05_0005PE,DP05_0006PE,DP05_0007PE,DP05_0008PE,DP05_0009PE,DP05_0010PE,DP05_0011PE,DP05_0012PE,DP05_0013PE,DP05_0014PE,DP05_0015PE,DP05_0016PE,DP05_0017PE,DP05_0019PE,DP05_0024PE,DP05_0037PE,DP05_0038PE,DP05_0039PE,DP05_0044PE,DP05_0071PE
id,Geographic Area Name,Percent Male,Percent Female,Percent 5 and under,Percent 5 to 9,Percent 10 to 14,Percent 15 to 19,Percent 20 to 24,Percent 25 to 34 years,Percent 35 to 44 years,Percent 45 to 54 years,Percent 55 to 59 years,Percent 60 to 64 years,Percent 65 to 74 years,Percent 75 to 84 years,Percent 85 years and over,Percent under 18 years,Percent 65 years and over,Percent White,Percent Black ,Percent American Indian and Alaska Native,Percent Asian,Percent Hispanic/Latino
0500000US06033,"Lake County, California",49.6,50.4,5.8,5.8,5.6,5.8,4.7,10.9,10.7,12.2,7.6,8.6,13.9,6.5,2,20.9,22.3,76.9,2.3,3.6,1.1,20.6
0500000US06035,"Lassen County, California",66,34,4.6,3.7,4.1,4.6,9.6,20.5,14.4,12,6.1,6.1,8.6,4.1,1.5,14.9,14.2,82.2,8.7,2.8,1.4,19
0500000US06037,"Los Angeles County, California",49.3,50.7,6.1,5.9,6.2,6.4,7.1,16.1,13.7,13.4,6.2,5.6,7.5,3.9,1.8,22,13.3,51.3,8.1,0.7,14.6,48.5
0500000US06039,"Madera County, California",48.2,51.8,7.5,7.9,7.8,7.1,7,13.9,12.4,11.5,5.8,5.4,8.4,4,1.5,27.6,13.8,69.5,3.2,1.6,2.1,57.8
0500000US06041,"Marin County, California",48.8,51.2,4.7,5.5,6.4,5.7,4.5,8.7,11.9,15.8,7.7,7.6,12.6,6.4,2.5,20.2,21.6,77.8,2.2,0.4,5.9,16
0500000US06043,"Mariposa County, California",50.9,49.1,4.2,4.7,4.7,3.7,4.4,10.9,9.5,12.3,9.3,8.8,16,9.1,2.3,16.3,27.5,88.4,1.5,1.9,1.2,11.3
0500000US06045,"Mendocino County, California",49.6,50.4,5.8,6.3,5.7,5.7,5.3,11.3,11.7,11.9,7.1,7.8,13.7,5.4,2.1,21.4,21.2,83.6,0.7,4.4,2.1,25.1
0500000US06047,"Merced County, California",50.5,49.5,7.9,8.3,8.5,8.7,7.5,14.5,12.3,11.3,5.1,4.9,6.4,3.4,1.2,29.6,11,55.1,3.2,0.9,7.5,59.6
0500000US06049,"Modoc County, California",51.9,48.1,5,6,5.2,5.1,3.1,11.6,10.5,10.2,6.9,9.6,15.5,9.2,2.3,19.7,27,89.5,1.5,4.2,1.1,14.5
0500000US06051,"Mono County, California",53.3,46.7,3.5,5.4,5.4,6.7,9.6,14.8,12.3,11.5,9.8,6.6,9.6,4.3,0.4,18.7,14.3,83.3,0.8,3.5,2.6,27
0500000US06053,"Monterey County, California",51,49,7.3,7.3,7.5,7.1,7.2,14.4,13,11.8,5.9,5.2,7.7,3.6,1.9,26.3,13.2,53.3,2.6,0.7,5.6,58.7
0500000US06055,"Napa County, California",49.9,50.1,5.1,5.4,6.6,6.4,6.2,12.3,12.6,13.3,7.1,6.4,10.6,5.6,2.4,20.9,18.6,73.4,2.1,0.9,8.1,34.1
0500000US06057,"Nevada County, California",49.3,50.7,4.2,4.9,4.9,5.1,4.2,9.7,11,11.8,8.3,9.3,16.4,6.8,3.3,17.2,26.5,92.4,0.6,0.7,1.1,9.4
0500000US06059,"Orange County, California",49.4,50.6,5.9,5.9,6.5,6.5,6.7,14.4,13,14.2,6.7,5.8,8.1,4.3,1.9,22.2,14.4,61,1.8,0.5,20.5,34.1
0500000US06061,"Placer County, California",48.8,51.2,5.3,6.4,6.5,6.4,5.2,11,12.9,13.7,6.8,6.7,10.9,5.9,2.3,22.4,19.1,82.2,1.7,0.5,7.5,14
0500000US06063,"Plumas County, California",49.7,50.3,4.3,4.8,4.7,5.1,3.4,9.5,9.8,11.7,8,11.5,17.3,7.7,2.1,16.7,27.1,90.3,0.9,1.5,1.2,8.9
0500000US06065,"Riverside County, California",49.8,50.2,6.5,7,7.5,7.4,7,13.9,12.8,12.6,6.1,5.2,8,4.4,1.7,25.5,14.1,59.9,6.5,0.8,6.5,48.9
0500000US06067,"Sacramento County, California",48.9,51.1,6.5,6.7,6.7,6.2,6.4,15.7,13.2,12.7,6.3,5.8,8.1,3.9,1.8,23.8,13.7,57.3,9.8,0.7,15.7,23.2
0500000US06069,"San Benito County, California",49.9,50.1,6.4,6.7,8.1,7.4,6.8,13.5,13,13.3,6.6,5.6,7.5,3.5,1.5,26,12.5,81.6,0.8,0.7,3,59.8
0500000US06071,"San Bernardino County, California",49.8,50.2,7.2,7.4,7.5,7.4,7.7,15.1,12.8,12.4,6,5.2,6.9,3.2,1.2,26.6,11.3,61.2,8.3,0.8,7.2,53.3
0500000US06073,"San Diego County, California",50.3,49.7,6.3,5.9,6,6.3,7.7,16.5,13.3,12.5,6.1,5.6,7.9,4,1.8,21.8,13.7,70.7,5,0.7,11.9,33.7
0500000US06075,"San Francisco County, California",51,49,4.5,3.6,3.4,3.5,5.5,23.5,15.8,13.2,5.8,5.8,8.5,4.5,2.5,13.4,15.4,46.4,5.2,0.4,34.4,15.2
0500000US06077,"San Joaquin County, California",49.8,50.2,7.1,7.7,7.8,7.5,6.9,13.9,12.9,12.4,5.7,5.4,7.4,3.6,1.5,27.3,12.5,56.5,7,0.6,15.6,41.4
0500000US06079,"San Luis Obispo County, California",50.7,49.3,4.7,4.9,5.2,7.9,10.5,11.6,10.8,11.2,6.7,7.1,11.5,5.6,2.4,17.8,19.4,85.5,1.9,0.9,3.6,22.5
0500000US06081,"San Mateo County, California",49.4,50.6,5.7,5.9,5.8,5.3,5.5,14.8,14.4,14,6.8,6.2,8.8,4.6,2.3,20.8,15.8,50.6,2.3,0.4,28.7,24.4
0500000US06083,"Santa Barbara County, California",50.1,49.9,6.3,6.2,6.2,8.4,11,13.3,11.3,11,5.9,5.4,8.2,4.5,2.3,22.3,15,77.5,2,1,5.6,45.4
0500000US06085,"Santa Clara County, California",50.6,49.4,6,6.1,6.4,5.9,6.2,16.1,14.5,13.8,6.3,5.4,7.4,4,1.8,22.2,13.2,44.5,2.5,0.5,36.5,25.5
0500000US06087,"Santa Cruz County, California",49.5,50.5,5.2,5.2,5.6,8.3,9.9,12.3,11.6,12.4,6.9,6.7,10,4.1,1.6,19.4,15.8,74.8,1.1,0.5,4.8,33.6
0500000US06089,"Shasta County, California",49.1,50.9,5.9,6.1,5.9,5.8,5.7,12.8,10.9,12,7.3,7.4,11.9,6,2.3,21.6,20.2,86.6,1.2,2.7,3.2,10
0500000US06091,"Sierra County, California",53.5,46.5,4,5,5.1,3.3,3,8.9,11.3,9.7,14.7,5.7,17.8,10.2,1.4,15.9,29.3,97.5,0.1,1.7,0,10.7
0500000US06093,"Siskiyou County, California",49.9,50.1,5.4,6.7,4.9,5.5,4.7,10.2,10,11.2,8.4,8.5,15.5,7,2.3,20.3,24.7,84.8,1.6,3.7,1.6,12.6
0500000US06095,"Solano County, California",49.8,50.2,6.1,6.2,6.4,6,6.6,14.6,12.5,12.9,6.8,6.7,9.3,4.1,1.8,22.4,15.2,52.6,13.9,0.5,15.4,26.5
0500000US06097,"Sonoma County, California",48.8,51.2,5,5.5,5.7,6,5.8,12.9,12.4,13,7.1,7.4,11.6,5.1,2.2,19.8,19,74.8,1.7,0.9,4.1,26.7
0500000US06099,"Stanislaus County, California",49.5,50.5,7.2,7.5,7.9,7.2,6.9,14.5,12.6,12.1,6.2,5,7.5,3.8,1.5,27.2,12.8,76.6,3,0.8,5.5,46.3
0500000US06101,"Sutter County, California",49.8,50.2,6.8,7.4,7.5,6.8,6.3,14,12.2,11.9,5.8,6.3,8.3,4.7,2,26.1,15,69,1.9,0.9,15.7,31
0500000US06103,"Tehama County, California",49.7,50.3,6,6.2,7.6,6,5.6,12.1,11.2,12,7,7.1,11,5.9,2.4,23.9,19.3,85.7,0.8,2,1.5,25
0500000US06105,"Trinity County, California",51.5,48.5,4.6,5.1,4.1,5.4,3.3,8.1,11.1,12.6,8.3,10.7,16.3,8.4,2.2,17.1,26.9,86,1,5.6,1.8,7.3
0500000US06107,"Tulare County, California",50,50,8.2,8.9,8.8,8.1,7.3,14.2,12.5,11.1,5.1,4.7,6.6,3.2,1.4,31,11.2,73.7,1.6,1.3,3.6,64.6
0500000US06109,"Tuolumne County, California",52,48,4.5,4.9,4.4,4.7,5.1,12.1,10.8,11.3,7.6,9,15.1,7.5,3,16.6,25.6,87.8,1.8,1.8,1.4,12.2
0500000US06111,"Ventura County, California",49.5,50.5,6,6.2,7,6.7,6.9,13.3,12.4,13.5,7,6,8.7,4.3,2,23.2,15.1,80.1,1.8,0.8,7.3,42.7
0500000US06113,"Yolo County, California",48.5,51.5,5.7,5.8,6.1,9.7,14.1,13.6,11.8,10.8,5.5,4.9,7.1,3.4,1.7,21.2,12.1,69.3,2.7,0.6,14,31.6
0500000US06115,"Yuba County, California",51,49,7.8,8.3,7.3,6.5,7.2,16,12.3,10.9,5.7,5.8,7.7,3.3,1.2,27.6,12.3,76,3.4,1.2,6.8,28.2
0500000US08001,"Adams County, Colorado",50.5,49.5,7.2,7.6,7.7,6.7,6.4,16.3,14.7,12.5,6,4.7,6.3,2.8,1,27,10.1,81.6,3.4,1.1,4,40
0500000US08003,"Alamosa County, Colorado",50,50,6.9,6.3,7.6,9.2,10.2,14.2,11.1,9.8,6.1,5.3,8.1,4,1.2,24.4,13.2,86.4,0.9,3.3,1.3,46.8
0500000US08005,"Arapahoe County, Colorado",49.5,50.5,6.3,6.6,6.9,6.2,6.1,15.6,14.3,13.1,6.4,5.9,7.9,3.4,1.5,23.8,12.7,71.5,10.8,0.7,6,19.2
0500000US08007,"Archuleta County, Colorado",50.2,49.8,4.5,5.1,5.3,4.2,4.3,9.6,10.3,11.6,8.1,11.2,18.3,6.2,1,17.4,25.5,84,1.7,1.4,1,18.4
0500000US08009,"Baca County, Colorado",49,51,5.1,6.6,6,4.9,4.2,10.9,11.3,10,7.2,7.9,12.9,9.2,4,21,26,94.3,1,1.6,0,11
0500000US08011,"Bent County, Colorado",64.5,35.5,3.4,4.3,4.8,3.7,5.4,19.4,17.9,10.7,6.8,5.7,10.7,4.5,2.6,15.2,17.9,91.4,4.1,1,0.2,32.1
0500000US08013,"Boulder County, Colorado",50.3,49.7,4.6,5.4,5.8,7.8,10.4,13.9,12.6,13.1,6.4,6.3,8.4,3.7,1.6,19.4,13.7,89,0.9,0.4,4.7,13.9
0500000US08014,"Broomfield County, Colorado",49.8,50.2,5.4,6.6,6.9,6.3,5.5,15.2,14.8,14.2,6.8,5.1,8.2,3.7,1.3,23.2,13.3,86.3,1.3,0.4,6.5,12.4
0500000US08015,"Chaffee County, Colorado",53.6,46.4,3.8,3.8,5,4.5,3.5,12.5,11.5,13.5,7.4,9.4,15.3,7.1,2.7,15.1,25,93.7,1.7,0.5,1.5,10
0500000US08017,"Cheyenne County, Colorado",50,50,10.7,7.7,6.8,6.6,2.2,9.9,11.9,12.4,8.9,6.4,7.7,5.9,2.9,30,16.5,93.5,0.1,0.1,2.2,17.1
0500000US08019,"Clear Creek County, Colorado",50.3,49.7,3.9,3,5.1,7.4,2.9,10.4,12,16.4,9.3,10.1,14.1,4.5,0.9,15.9,19.4,94.2,1.2,0.3,1,7
0500000US08021,"Conejos County, Colorado",50.3,49.7,6.6,6.7,8.2,7.3,6.1,9.9,11,11.5,6.2,7.9,10.8,6.5,1.3,26.6,18.6,88.8,0.5,2.5,0.2,52.4
0500000US08023,"Costilla County, Colorado",53,47,4.2,3.9,5.8,6.3,5.2,7.8,10.1,11.9,7.9,9.6,16.8,8.9,1.6,18.3,27.3,88.4,0.4,2.1,1.3,61.9
0500000US08025,"Crowley County, Colorado",63.5,36.5,2.9,3.9,3.4,11.5,10.8,16.8,11.8,14.1,5.8,5.5,8.3,3.3,1.8,12.3,13.4,88.6,3.5,1.4,0.6,31.9
0500000US08027,"Custer County, Colorado",51.1,48.9,1,3.8,6.5,5.5,3.4,5.7,5.8,8.6,10.2,13.6,24.9,9.6,1.5,15,36,93,2.9,0.9,0,9.2
0500000US08029,"Delta County, Colorado",50.6,49.4,4.9,5.4,5.9,6.5,4.4,9.3,11.1,10.7,8.2,8.4,14.7,7.8,2.8,19.9,25.3,94.4,1.2,0.9,1.1,15.2
0500000US08031,"Denver County, Colorado",50.1,49.9,6.1,5.7,5.2,4.8,6.1,23.1,15.9,11.6,5.1,4.9,7,3.1,1.5,19.8,11.5,76.1,9.2,0.9,3.7,29.9
0500000US08033,"Dolores County, Colorado",56.1,43.9,6.6,7.3,6.8,2.4,1.6,11,10.4,10.7,9.1,6.4,16.2,8,3.5,22,27.6,96.7,0,1.7,0,7.1
0500000US08035,"Douglas County, Colorado",49.9,50.1,5.9,7.1,8.5,7.5,5,10.9,15.1,16.2,7,5.4,7.5,2.9,1,26.6,11.4,88.9,1.5,0.4,4.8,8.7
0500000US08037,"Eagle County, Colorado",53.1,46.9,5.6,6,6.5,6.3,5.1,16.2,15.5,15.6,6.8,5.6,7.7,2.7,0.3,21.9,10.7,88.9,1.2,0.2,0.7,29.6
0500000US08039,"Elbert County, Colorado",50.6,49.4,4.4,5.9,6.7,6.9,4.8,8.7,11.2,17.1,9.8,8.9,10.9,3.4,1.3,21.7,15.5,93.6,0.4,1,1,7
0500000US08041,"El Paso County, Colorado",50.5,49.5,6.7,6.8,6.8,6.9,8.2,15.8,12.6,12,6.2,5.5,7.7,3.5,1.3,24.3,12.5,79.6,6.4,0.8,2.8,17.1
0500000US08043,"Fremont County, Colorado",58.3,41.7,3.9,4.6,4.3,4.4,4.7,14.7,13.3,13.9,8,7,12.5,6.6,2.1,15.8,21.2,89.8,4.6,1.4,0.7,13.3
0500000US08045,"Garfield County, Colorado",51,49,6.7,8.4,6.2,6.4,5.7,13.7,14.1,12.9,6.8,6.4,8.1,3.1,1.4,25.4,12.7,86.1,0.5,0.7,0.9,28.4
0500000US08047,"Gilpin County, Colorado",50.6,49.4,2.4,4.5,4.3,4.1,2.9,8.1,16,18.1,7.5,14.2,13.7,2.8,1.5,13.6,17.9,92.4,0.3,2.7,0,8.4
0500000US08049,"Grand County, Colorado",52.8,47.2,3.8,4.2,5.9,5.5,4.9,14.6,12.8,13.4,8.2,10,12.1,2.9,1.7,17.4,16.7,94.8,1.1,0,1.4,8.8
0500000US08051,"Gunnison County, Colorado",54.2,45.8,4.4,4.6,5,8.5,14.4,13.7,12.4,11.6,5.9,6.6,8.8,2.9,1.3,17.3,13,95.7,0.6,1,0.3,9.4
0500000US08053,"Hinsdale County, Colorado",44.9,55.1,4.3,2.3,4.9,4.6,1.9,8.1,9.1,12.1,13.4,14.8,15.3,6.9,2.3,16.1,24.5,94.2,0,2.3,0.5,5.7
0500000US08055,"Huerfano County, Colorado",49.2,50.8,3.5,5.3,5.2,2.9,5.1,7.8,8.8,11.5,11,7.8,18.3,9.2,3.7,16.1,31.2,91.9,0.5,1.8,0,34.3
0500000US08057,"Jackson County, Colorado",51.4,48.6,2.6,3,5.1,6.9,5.2,9.2,10,12.1,11.3,6.3,16.7,10.9,0.8,14.7,28.3,97.9,0,0,0,17.4
0500000US08059,"Jefferson County, Colorado",49.8,50.2,5.2,5.5,5.7,5.7,5.6,14.6,13.4,13.6,7.5,7,9.8,4.4,1.9,20,16,90.6,1.2,0.7,2.8,15.4
0500000US08061,"Kiowa County, Colorado",48.5,51.5,11.9,4,8,3,6.2,10.3,8.2,10.3,8.3,5,12.2,9.5,3,26.4,24.7,96.2,0.4,0,0,4.8
0500000US08063,"Kit Carson County, Colorado",53.6,46.4,5.7,7.6,7.1,5,4.7,14.2,12.1,11.3,6.6,7.2,9.7,5.7,2.9,24.1,18.3,92.1,2.5,0.4,0.2,19.1
0500000US08065,"Lake County, Colorado",55.6,44.4,2.6,6.4,5,6.2,8.1,19,14.8,14.4,6.2,6.8,7.7,1.6,1.3,18.1,10.6,85.3,0.1,1.5,0.8,32.4
0500000US08067,"La Plata County, Colorado",50.3,49.7,5.2,5.3,5.5,6.4,6.1,13.7,13.3,12.6,7.5,8.1,10.9,3.9,1.6,19.1,16.5,88,0.5,6.6,0.7,12.8
0500000US08069,"Larimer County, Colorado",49.9,50.1,5.1,5.4,5.9,7.1,10.7,14.5,12.3,11.2,6.3,6.3,9.4,4.1,1.7,19.8,15.1,91.3,1,0.8,2.2,11.5
0500000US08071,"Las Animas County, Colorado",52.5,47.5,4.3,5.4,4.8,5.7,6,12.1,10.7,11.5,8.2,7.7,14.2,7.1,2.4,17.7,23.7,84.9,0.9,3.8,1,41.5
0500000US08073,"Lincoln County, Colorado",63.8,36.2,5.5,5.8,5.4,3.7,5.8,17,15.4,11.2,7.3,5.4,9,5.2,3.1,20.1,17.4,89,8.2,0.8,0.4,22.5
0500000US08075,"Logan County, Colorado",54,46,7.4,4.3,5.2,8.6,6.8,13.7,11.2,13,5.7,7,9.1,5,3.1,20.5,17.1,91.4,0.8,0.8,0.8,16.8
0500000US08077,"Mesa County, Colorado",49.3,50.7,5.7,6.1,6.5,6.6,6.3,13.3,11.8,11.4,6.9,7,10.8,5.2,2.5,21.8,18.6,94,0.7,0.9,0.9,14.5
0500000US08079,"Mineral County, Colorado",51.2,48.8,1.8,5.1,3.2,1.9,3.4,9.5,10.2,14.1,10.2,13.8,16.5,7.9,2.4,11.7,26.8,87.4,1.1,1.5,0.5,9.6
0500000US08081,"Moffat County, Colorado",51.8,48.2,6.8,7.5,7,5.6,5.4,15.3,11.7,12.1,6.7,8.3,8.6,4.4,0.8,25.6,13.8,94.4,1.2,0.5,0.1,15.6
0500000US08083,"Montezuma County, Colorado",49.5,50.5,5.3,6.4,6.3,5.4,5.1,10.5,10.4,12.8,7.6,8.6,13.3,5.6,2.6,21.9,21.5,81,0.3,12.3,0.8,12.5
0500000US08085,"Montrose County, Colorado",49.2,50.8,5.6,5.8,6.6,6,4.8,10.1,11.1,12,7.6,7.5,13.3,7.9,1.9,21.8,23.1,94.2,0.4,0.9,0.9,20.6
0500000US08087,"Morgan County, Colorado",50.3,49.7,7.2,7.8,6.8,7.3,6.4,13.2,11.8,11.8,6.7,5.7,8.3,5.5,1.5,26,15.4,88.8,3.6,0.4,0.5,36.1
0500000US08089,"Otero County, Colorado",48.7,51.3,5.9,6.3,7.6,8.6,5.2,10.4,12.1,10.5,6.5,6.9,11.1,6.7,2.3,24.1,20.1,90.1,0.6,1.2,0.9,41.9
0500000US08091,"Ouray County, Colorado",50.8,49.2,4.3,3.1,5.8,3.5,3.1,8.2,11.8,11.7,8.4,12.4,19.4,5.9,2.4,15.9,27.7,97.7,0.3,0.3,0.7,2
0500000US08093,"Park County, Colorado",53.3,46.7,4,3.8,5,4.4,3.7,10.1,11.4,15.5,11.6,10.7,15,3.8,1.2,15.6,20,94.3,0.3,0.4,0.7,6.1
0500000US08095,"Phillips County, Colorado",51.9,48.1,8.4,6.9,7.7,6.1,5.6,13.2,11.6,9.7,6.6,6.9,8.5,6.6,2.2,26.6,17.3,96.6,0.2,0,0.5,23.9
0500000US08097,"Pitkin County, Colorado",52.1,47.9,4.6,4.8,3.9,5.2,5.2,15.9,12.1,14.7,6.6,9.2,12.1,4.5,1.2,16.1,17.8,91.1,1,0.1,2.2,10.1
0500000US08099,"Prowers County, Colorado",51,49,6.8,7,7.4,8.3,5.8,11.2,11,11.2,7.2,6.6,9.9,5.2,2.3,25.5,17.4,94.4,0.8,1.5,0.6,38
0500000US08101,"Pueblo County, Colorado",49.2,50.8,5.8,6,6.8,6.7,6.3,12.9,11.9,12,6.6,6.8,10.5,5.5,2.2,22.7,18.2,80.4,2.1,4,0.9,43
0500000US08103,"Rio Blanco County, Colorado",51.1,48.9,6.3,9.7,5,6.1,6.9,13,11.1,11.4,7.9,7.4,8.5,4.7,2,24.2,15.2,92.4,0.5,1.1,0.1,10.3
0500000US08105,"Rio Grande County, Colorado",49.8,50.2,5.7,5.4,7.3,7.6,6.3,9.4,13.3,11,6.6,8,11.4,5.8,2.2,23.1,19.4,91.5,0.9,2.4,0.1,44.4
0500000US08107,"Routt County, Colorado",52,48,4.4,5.4,4.6,6.4,5.2,15.3,14.3,14,8.7,7,10.2,3.2,1.2,18.3,14.6,95.7,0.9,0.4,1.1,7
0500000US08109,"Saguache County, Colorado",49.8,50.2,5.2,7,5.8,5.6,3.1,9.1,10.4,12.7,9,9.7,15.9,5.1,1.3,21.8,22.4,90.2,0.5,2,0,36.3
0500000US08111,"San Juan County, Colorado",49.6,50.4,4.2,1.2,5.9,1.5,4.8,12.2,9.3,15.4,6.6,13.9,17,5.8,2,12.9,24.8,97.3,0,1,0,8.5
0500000US08113,"San Miguel County, Colorado",52.7,47.3,3.8,4.9,6.7,3.9,5.6,16.2,15.1,15,7.8,7.5,10.7,2.4,0.4,18,13.5,94.7,0,0.6,1.9,10.7
0500000US08115,"Sedgwick County, Colorado",47.8,52.2,10.3,5.6,5.4,6.6,2.6,9.8,10,11.6,8,7,10.9,7.2,5,25.2,23.1,93.7,0.8,0.6,0.9,13.4
0500000US08117,"Summit County, Colorado",54.5,45.5,4.3,4.6,4.7,4.1,6.1,18.5,16.2,14.8,7.2,6.8,9.5,3,0.2,16.2,12.8,91.3,1.1,0.4,0.6,14.3
0500000US08119,"Teller County, Colorado",50.9,49.1,3.7,4.9,5.7,5,4.4,9.4,10.3,14.4,10,11.1,15.5,4.7,0.9,17.6,21.1,94.7,0.8,0.4,0.8,6.6
0500000US08121,"Washington County, Colorado",52.4,47.6,5.2,6.1,7.3,6,5.8,12.2,11.1,11,7.7,7.6,10.6,7,2.5,22.8,20.1,95.3,1.3,0.1,0.6,10
0500000US08123,"Weld County, Colorado",50.5,49.5,7.2,7.9,7,7.2,6.3,15.2,13.6,12.2,5.8,5.7,7.4,3.2,1.2,26.3,11.9,90.3,1.2,0.8,1.6,29.4
0500000US08125,"Yuma County, Colorado",49.8,50.2,7.3,7.1,8.3,5.2,5.6,13.3,10.3,12.2,5.6,6.8,9.7,5.3,3.1,26.6,18.2,95.8,1.1,0.6,0,23.4
0500000US09001,"Fairfield County, Connecticut",48.7,51.3,5.5,6.2,6.8,7,6.3,11.4,12.5,14.9,7.4,6.4,8.5,4.7,2.4,22.7,15.5,73,11.6,0.2,5.3,19.7
0500000US09003,"Hartford County, Connecticut",48.6,51.4,5.3,5.6,6.3,6.5,6.5,13.1,12.3,13.8,7.1,6.6,9.2,4.9,2.6,21.2,16.8,70.7,13.8,0.3,5.3,18
0500000US09005,"Litchfield County, Connecticut",49.5,50.5,4.1,5,5.5,5.9,5.5,10.2,10.5,15.4,8.7,8.6,12,5.6,3,18.5,20.6,92.8,1.7,0.3,1.9,6.3
0500000US09007,"Middlesex County, Connecticut",48.8,51.2,4.1,4.6,5.5,6.3,6.3,11.1,11.1,15.1,8.7,7.4,11.2,5.6,2.9,18,19.7,88,5.6,0.2,3.1,6.2
0500000US09009,"New Haven County, Connecticut",48.2,51.8,5.2,5.4,6,6.8,6.9,13.3,11.8,13.7,7.1,6.7,9.5,4.9,2.6,20.4,17,73.3,13.5,0.2,4,18.1
0500000US09011,"New London County, Connecticut",50.1,49.9,5,5,6,6.2,7.5,13,11.1,13.7,7.6,7.1,10.2,5.2,2.2,19.6,17.7,80.7,5.8,0.6,4.1,10.6
0500000US09013,"Tolland County, Connecticut",50,50,4.1,4.6,5.4,9.7,12.6,10.8,10.2,13.4,7.2,6.7,9,4.5,1.9,17.6,15.3,87.9,3.2,0.1,4.9,5.5
0500000US09015,"Windham County, Connecticut",49.5,50.5,4.9,5.6,5.7,7,6.9,12.5,11.9,14.2,7.7,7.4,9.4,4.4,2.2,20,16.1,89.2,2.3,0.6,1.4,11.8
0500000US10001,"Kent County, Delaware",48.2,51.8,6.2,6.2,6.8,6.8,7.2,13.5,11.6,12.4,6.8,5.8,9.8,5.2,1.6,23.1,16.6,66.2,25.7,0.7,2,7.1
0500000US10003,"New Castle County, Delaware",48.4,51.6,5.8,5.7,6.4,6.7,6.5,14.5,12.3,13.6,6.9,6.4,8.8,4.5,1.8,21.7,15.2,64.2,25.2,0.3,5.5,9.9
0500000US10005,"Sussex County, Delaware",48.4,51.6,5.1,5,5.7,4.7,4.7,10.3,9.6,11.9,7.7,8.5,16.8,7.7,2.4,18.8,27,82,12,0.3,1.2,9.2
0500000US11001,"District of Columbia, District of Columbia",47.4,52.6,6.5,4.9,4.2,5.4,7.6,23.4,14.8,11,5.3,4.8,7,3.5,1.6,17.9,12.1,41.3,46.3,0.3,4,11
0500000US12001,"Alachua County, Florida",48.3,51.7,5.3,5.1,4.7,8.6,15.2,15.5,10.8,9.9,5.5,5.4,8.2,3.6,1.8,18,13.7,68.9,20.1,0.4,6.1,9.9
0500000US12003,"Baker County, Florida",52.1,47.9,6.3,6.4,6.9,6.3,6.6,14.5,12.2,14.3,6.3,6.6,8.6,3.7,1.4,23.9,13.7,82.5,13.6,0.5,0.6,2.6
0500000US12005,"Bay County, Florida",49.7,50.3,6.1,5.8,6,5.4,6.1,14.2,12.1,13.2,7.6,6.3,9.9,5.2,1.9,21.4,17,81.1,11,0.3,2.3,6.5
0500000US12007,"Bradford County, Florida",55,45,4.8,6.3,5.8,4.7,5.6,16.2,12.8,12.7,6.2,7.1,9.9,6,1.9,19.8,17.8,77.2,20.3,0.4,0.6,4.2
